AETHALOMETER
Serial number = AE33-S07-00604
Application version = 1.4.2.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;
2018/08/24 13:51:00 60 902573 721753 820529 938155 789873 862683 938244 787373 861955 906039 786262 846925 844774 830203 885108 656249 888587 907122 712155 895602 907239 3773 1219 4992 101325 21.11 100.0 28 40 0 0 10 10 00000 28 172 206 194 141 113 153 156 129 167 134 162 143 108 134 115 78 32 82 47 -28 48 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:52:00 60 902535 721582 820444 938153 789763 862629 938202 787265 861892 906018 786170 846883 844741 830101 885041 656222 888526 907060 712118 895526 907177 3774 1218 4992 101325 21.11 100.0 28 41 0 0 10 10 00000 28 143 140 161 128 175 139 96 91 103 110 96 117 110 149 116 48 147 50 62 96 64 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:53:00 60 902547 721437 820391 938157 789657 862600 938196 787163 861848 906032 786105 846877 844756 830056 885038 656221 888486 907053 712102 895463 907142 3773 1219 4992 101325 21.11 48.9 28 40 0 0 10 10 00000 28 158 177 178 129 110 141 127 143 137 115 82 123 95 86 100 76 33 79 91 94 94 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:54:00 60 902576 721376 820379 938187 789613 862604 938209 787122 861835 906057 786095 846886 844770 830037 885051 656225 888467 907056 712138 895504 907187 3773 1219 4992 101325 21.11 100.0 28 41 0 0 10 10 00000 28 86 107 97 82 79 89 68 93 73 47 62 50 52 8 55 48 15 50 9 6 9 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:55:00 60 902517 721317 820318 938125 789550 862538 938207 787096 861820 905977 786005 846803 844718 829979 884990 656197 888414 907009 712081 895422 907108 3773 1220 4993 101325 21.11 0.0 27 40 0 0 10 10 00000 28 12 20 14 13 30 14 32 49 34 31 35 33 11 30 12 30 50 31 22 41 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:56:00 60 902546 721321 820340 938166 789566 862571 938210 787093 861823 906053 786053 846863 844763 830009 885029 656221 888454 907046 712156 895510 907200 3771 1221 4992 101325 21.11 70.7 28 41 0 0 10 10 00000 28 20 12 22 22 16 24 7 -1 8 27 47 29 23 37 24 -15 -23 -15 13 23 14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:57:00 60 902500 721272 820295 938145 789531 862540 938180 787069 861793 906032 786036 846843 844731 829977 884998 656201 888410 907008 712116 895455 907146 3772 1221 4993 101325 21.11 100.0 28 41 0 0 10 10 00000 28 12 9 14 21 39 22 -2 9 -2 -2 2 -2 1 -12 1 33 62 35 10 20 10 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:58:00 60 902520 721276 820305 938164 789549 862564 938206 787072 861817 906037 786037 846854 844761 829995 885023 656229 888458 907060 712134 895479 907173 3772 1221 4993 101325 21.11 0.0 28 39 0 0 10 10 00000 28 12 23 14 -2 -22 -3 25 0 27 5 -27 5 18 29 19 -20 -79 -21 -3 -26 -3 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 13:59:00 60 902528 721261 820303 938140 789511 862534 938197 787054 861801 906082 786052 846877 844747 829980 885009 656242 888456 907068 712107 895438 907141 3773 1219 4992 101325 21.11 47.4 28 41 0 0 10 10 00000 28 22 26 25 21 27 23 14 29 15 36 82 38 2 -3 2 39 59 40 15 -16 15 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:00:00 60 902534 721228 820297 938156 789505 862543 938211 787054 861804 906096 786056 846890 844756 829977 885011 656223 888420 907033 712108 895419 907120 3772 1220 4992 101325 21.11 0.0 28 40 0 0 10 10 00000 28 39 32 43 23 19 25 15 37 17 12 0 13 19 34 20 20 52 21 43 144 44 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:01:00 60 902523 721225 820296 938161 789501 862550 938175 787018 861776 906098 786039 846888 844740 829955 884999 656203 888399 907010 712095 895404 907111 3772 1220 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 -6 -25 -7 10 -8 11 8 -19 8 28 17 30 10 -22 11 -12 -28 -12 -3 -49 -3 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:02:00 60 902529 721209 820288 938154 789477 862526 938175 787010 861779 906056 786012 846865 844744 829949 884991 656202 888394 907009 712102 895410 907120 3772 1220 4992 101325 21.11 100.0 28 41 0 0 10 10 00000 27 21 37 24 21 59 23 11 -11 11 -14 -70 -15 16 56 17 7 -2 8 6 -1 6 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:03:00 60 902576 721239 820332 938206 789513 862579 938223 787044 861818 906126 786073 846933 844797 830001 885056 656256 888457 907075 712162 895487 907203 3772 1220 4992 101325 21.11 0.0 28 37 0 0 10 10 00000 28 8 -4 9 9 -17 10 8 19 9 0 -11 0 0 -43 0 20 52 21 -3 -42 -3 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:04:00 60 902515 721158 820263 938134 789433 862506 938184 786988 861763 906085 786020 846879 844750 829925 884986 656221 888375 907015 712096 895380 907105 3774 1218 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 33 38 37 23 23 25 31 71 33 26 67 28 47 95 50 68 69 71 51 90 53 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:05:00 60 902495 721140 820239 938113 789414 862479 938167 786970 861760 906042 785980 846837 844697 829877 884938 656187 888356 906977 712066 895356 907080 3772 1220 4992 101325 21.11 0.0 28 40 0 0 10 10 00000 28 2 16 2 2 26 2 5 -47 5 4 8 4 -6 -35 -7 -53 -53 -55 -29 -85 -30 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:06:00 60 902564 721170 820302 938153 789438 862518 938184 786982 861775 906139 786041 846912 844758 829939 885004 656264 888443 907069 712117 895411 907129 3774 1219 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 26 -1 29 11 -7 12 3 2 3 35 67 37 -3 -10 -3 34 86 35 19 103 20 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:07:00 60 902512 721109 820225 938132 789402 862488 938180 786959 861760 906070 785985 846847 844722 829892 884963 656177 888324 906949 712063 895327 907060 3773 1220 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 20 83 22 22 36 24 26 42 28 -6 2 -6 18 15 19 2 -2 2 34 1 35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:08:00 60 902590 721150 820297 938204 789454 862550 938233 786989 861802 906181 786081 846957 844814 829977 885067 656242 888390 907036 712145 895432 907171 3773 1220 4993 101325 21.11 0.0 28 38 0 0 10 10 00000 28 22 -3 25 10 14 11 19 25 20 0 -27 0 9 -35 9 43 17 45 -4 -42 -4 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:09:00 60 902527 721110 820244 938152 789402 862503 938176 786933 861754 906138 786031 846918 844768 829922 885004 656198 888350 906989 712112 895393 907119 3774 1219 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 -11 -12 -12 10 -3 11 11 -16 12 19 -5 20 16 68 16 -38 -82 -40 -5 64 -5 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:10:00 60 902554 721106 820261 938133 789370 862486 938182 786937 861759 906079 785967 846865 844750 829889 884980 656224 888364 907013 712100 895366 907100 3774 1219 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 28 26 21 29 19 -2 21 1 2 1 19 -9 20 24 24 26 42 71 43 25 24 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:11:00 60 902531 721094 820240 938163 789382 862504 938190 786946 861763 906172 786048 846942 844784 829930 885018 656237 888388 907036 712119 895394 907128 3774 1219 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 -7 0 -7 16 32 17 -3 12 -3 0 43 -1 -12 -11 -13 -13 -30 -13 -9 -25 -9 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:12:00 60 902504 721059 820209 938132 789354 862479 938169 786909 861740 906103 785982 846881 844768 829907 884999 656196 888327 906973 712073 895335 907066 3774 1219 4993 101325 21.11 0.0 27 41 0 0 10 10 00000 28 14 18 15 2 -12 2 25 14 27 9 -15 10 12 10 12 11 38 11 2 22 3 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:13:00 60 902579 721094 820277 938182 789391 862516 938222 786944 861786 906205 786072 846980 844825 829959 885064 656300 888471 907118 712136 895415 907159 3773 1219 4992 101325 21.11 0.0 28 39 0 0 10 10 00000 28 25 0 29 6 30 7 12 10 13 -2 -16 -2 6 -24 7 -6 -8 -7 -2 -82 -2 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:14:00 60 902545 721036 820216 938170 789359 862504 938189 786893 861742 906158 786005 846911 844772 829886 884988 656242 888353 907020 712123 895358 907123 3773 1219 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 31 84 35 26 3 28 31 51 33 39 108 42 33 94 35 78 107 81 86 125 89 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:15:00 60 902515 721013 820194 938117 789315 862454 938185 786891 861737 906163 786007 846920 844758 829874 884981 656210 888334 906984 712100 895350 907106 3773 1219 4992 101325 21.11 0.0 27 40 0 0 10 10 00000 28 -1 -15 -1 -1 4 -1 -2 5 -2 3 -19 4 -3 -35 -3 -48 -49 -50 -44 -79 -46 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:16:00 60 902538 721025 820211 938148 789314 862475 938169 786874 861720 906172 786002 846922 844761 829870 884986 656212 888322 906989 712100 895340 907096 3772 1220 4992 101325 21.11 58.0 28 41 0 0 10 10 00000 28 7 11 7 32 25 35 5 9 5 19 27 20 11 -9 12 29 -13 30 21 64 22 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:17:00 60 902492 720972 820167 938135 789297 862458 938178 786858 861733 906159 785981 846906 844768 829860 884983 656215 888309 906981 712090 895320 907075 3774 1219 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 28 17 6 19 7 17 8 31 -18 33 15 17 15 27 47 28 34 72 35 16 53 16 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:18:00 60 902512 720962 820178 938144 789286 862459 938169 786851 861716 906176 785988 846920 844754 829855 884980 656230 888328 906999 712089 895309 907066 3775 1218 4993 101325 21.11 12.0 28 41 0 0 10 10 00000 28 26 20 30 22 24 24 -1 32 -1 12 8 12 -14 -54 -15 3 16 3 21 50 21 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:19:00 60 902532 720964 820193 938141 789277 862458 938181 786844 861717 906182 785989 846934 844785 829870 885010 656221 888318 906986 712103 895329 907093 3773 1220 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 14 9 16 8 -6 8 22 37 24 6 -36 7 24 11 26 -4 4 -4 -5 -59 -5 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:20:00 60 902574 720981 820226 938178 789301 862488 938202 786855 861746 906238 786031 846978 844808 829883 885028 656301 888420 907106 712171 895399 907172 3774 1219 4993 101325 21.11 0.0 28 38 0 0 10 10 00000 28 17 14 19 8 13 9 9 -36 9 10 36 10 15 28 16 12 -56 13 33 49 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:21:00 60 902475 720890 820126 938107 789227 862426 938170 786809 861701 906213 785993 846948 844756 829828 884971 656180 888252 906944 712087 895296 907066 3774 1218 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 12 28 14 17 -11 18 25 58 27 24 28 26 6 12 7 8 -31 9 -6 -6 -6 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:22:00 60 902496 720880 820128 938121 789227 862425 938154 786794 861686 906190 785961 846925 844750 829807 884945 656198 888254 906948 712065 895263 907043 3774 1217 4991 101325 21.11 29.1 27 40 0 0 10 10 00000 28 27 48 31 14 47 15 2 1 2 18 6 19 24 91 25 44 125 46 11 -33 12 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:23:00 60 902527 720920 820170 938154 789260 862461 938210 786842 861741 906275 786032 846994 844798 829861 885012 656244 888339 907018 712143 895358 907139 3774 1219 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 -16 -38 -18 -6 -19 -7 -1 -13 -1 4 45 4 -11 -77 -11 -45 -38 -47 6 22 7 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:24:00 60 902514 720877 820142 938111 789204 862420 938165 786787 861695 906241 785993 846964 844759 829812 884967 656216 888281 906968 712118 895310 907099 3773 1221 4994 101325 21.11 0.0 28 41 0 0 10 10 00000 28 33 45 38 23 5 26 23 17 24 14 -8 15 17 19 18 40 67 41 35 53 36 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:25:00 60 902549 720899 820167 938175 789240 862465 938206 786818 861738 906291 786034 847013 844814 829863 885035 656263 888344 907037 712163 895379 907158 3773 1220 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 28 6 19 7 21 46 23 4 -20 5 4 -10 4 5 -48 5 1 -24 1 -26 -11 -27 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:26:00 60 902496 720839 820122 938136 789197 862429 938159 786776 861684 906254 785992 846970 844773 829822 884980 656223 888274 906971 712099 895286 907072 3773 1218 4991 101325 21.11 0.0 28 41 0 0 10 10 00000 28 18 -9 20 12 0 13 3 40 4 15 36 16 1 55 1 31 64 33 26 29 27 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:27:00 60 902509 720832 820126 938132 789195 862431 938170 786773 861689 906259 785997 846981 844760 829795 884966 656222 888269 906963 712091 895266 907056 3775 1217 4992 101325 21.11 0.0 28 40 0 0 10 10 00000 28 18 22 20 -2 -19 -2 16 19 17 -1 -27 -1 23 2 24 7 40 7 21 38 22 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:28:00 60 902479 720802 820101 938131 789171 862418 938162 786748 861676 906221 785970 846949 844749 829781 884955 656195 888232 906936 712076 895248 907042 3774 1218 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 6 -6 7 27 41 30 24 21 26 -9 -15 -9 5 -2 5 1 -62 1 -2 -33 -2 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:29:00 60 902484 720794 820100 938114 789151 862400 938157 786736 861669 906236 785960 846958 844760 829782 884953 656216 888249 906957 712091 895245 907037 3773 1219 4992 101325 21.11 0.0 27 40 0 0 10 10 00000 28 12 15 14 7 8 7 10 9 11 34 22 37 16 62 16 22 48 23 46 155 48 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:30:00 60 902494 720802 820097 938143 789170 862419 938175 786746 861689 906292 786006 847012 844772 829783 884972 656217 888247 906960 712090 895272 907069 3772 1219 4991 101325 21.11 0.0 28 41 0 0 10 10 00000 28 0 34 0 6 26 7 7 -13 7 4 -7 4 17 -30 18 7 -10 7 -60 -215 -62 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:31:00 60 902492 720778 820101 938130 789147 862412 938155 786719 861660 906284 785988 846993 844758 829768 884950 656207 888232 906949 712055 895206 907011 3773 1219 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 23 -16 26 14 -17 16 13 39 14 17 49 18 2 34 2 3 -17 3 46 87 48 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:32:00 60 902550 720815 820149 938160 789164 862437 938212 786773 861712 906394 786070 847092 844823 829832 885020 656246 888280 906992 712125 895308 907115 3773 1220 4993 101325 21.11 0.0 28 38 0 0 10 10 00000 28 10 13 11 10 9 11 -8 1 -9 20 16 21 0 -9 0 9 65 10 -30 -96 -31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:33:00 60 902477 720737 820074 938112 789113 862390 938178 786717 861675 906347 786028 847044 844771 829770 884965 656212 888223 906939 712086 895238 907045 3774 1218 4992 101325 21.11 0.0 27 41 0 0 10 10 00000 28 20 24 23 13 10 14 36 21 39 2 17 2 17 2 18 22 36 22 44 131 46 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:34:00 60 902464 720730 820067 938095 789090 862374 938149 786702 861654 906279 785951 846978 844736 829731 884920 656206 888216 906939 712083 895236 907045 3773 1219 4992 101325 21.11 0.0 27 40 0 0 10 10 00000 28 -3 -13 -4 10 1 11 -12 -21 -13 27 11 29 7 38 8 -2 -50 -2 -4 -25 -4 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:35:00 60 902429 720670 820008 938077 789063 862354 938159 786696 861658 906281 785960 846984 844760 829748 884952 656201 888196 906919 712083 895217 907033 3773 1219 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 33 76 37 14 12 15 19 19 20 -11 -18 -12 10 -31 11 26 78 27 40 77 42 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:36:00 60 902471 720706 820062 938113 789089 862381 938151 786670 861652 906313 785983 847018 844761 829742 884949 656203 888199 906918 712073 895210 907024 3773 1219 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 -3 -44 -3 5 20 6 25 -5 27 7 -18 8 11 19 12 -1 23 -1 -12 -24 -12 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:37:00 60 902518 720726 820093 938136 789103 862396 938187 786698 861674 906412 786044 847094 844831 829811 885027 656243 888252 906979 712138 895276 907102 3775 1218 4993 101325 21.11 0.0 28 38 0 0 10 10 00000 28 18 33 20 6 21 7 3 41 3 37 71 40 0 -21 0 2 -34 2 33 31 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:38:00 60 902434 720656 820022 938088 789061 862354 938140 786662 861634 906319 785972 847014 844747 829724 884934 656188 888186 906910 712057 895190 907005 3775 1218 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 3 -15 3 2 -7 2 -4 -12 -5 -13 -30 -14 7 23 8 -17 -42 -17 -33 -40 -35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:39:00 60 902448 720644 820023 938062 789018 862329 938113 786628 861614 906293 785946 846996 844736 829698 884909 656172 888129 906870 712015 895121 906942 3775 1217 4992 101325 21.11 0.0 28 40 0 0 10 10 00000 27 24 33 27 25 4 27 15 -18 16 5 -27 6 24 62 25 70 107 72 34 61 35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:40:00 60 902423 720630 820004 938084 789032 862348 938155 786643 861642 906304 785944 846997 844748 829708 884928 656195 888177 906905 712033 895141 906965 3773 1219 4992 101325 21.11 1.0 27 41 0 0 10 10 00000 28 -6 -10 -7 5 4 6 27 39 29 17 40 18 3 -30 3 -33 -19 -35 6 0 6 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:41:00 60 902415 720600 819982 938069 789010 862333 938137 786621 861627 906336 785967 847026 844742 829693 884916 656124 888066 906803 712018 895117 906944 3774 1219 4993 101325 21.11 7.2 28 40 0 0 10 10 00000 28 24 41 27 11 4 12 9 -6 10 7 4 8 14 26 15 29 23 31 11 12 11 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:42:00 60 902400 720585 819969 938078 789005 862336 938114 786609 861599 906337 785967 847037 844744 829694 884912 656146 888104 906841 712040 895145 906973 3775 1218 4993 101325 21.11 0.0 27 41 0 0 10 10 00000 28 3 -2 3 15 18 16 -10 26 -10 1 -43 1 2 28 2 -16 -45 -17 -1 -6 -1 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:43:00 60 902374 720555 819943 938056 788984 862307 938115 786595 861596 906283 785912 846979 844754 829693 884917 656134 888071 906812 712012 895116 906940 3776 1216 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 9 7 11 3 30 3 19 15 21 12 32 13 17 25 18 33 74 34 -13 -17 -14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:44:00 60 902474 720615 820029 938117 789016 862363 938166 786621 861646 906386 786001 847078 844783 829721 884960 656219 888183 906935 712087 895200 907037 3774 1218 4992 101325 21.11 10.3 28 38 0 0 10 10 00000 28 20 14 23 23 0 25 22 -12 24 0 -12 1 1 -58 1 6 -33 6 22 -9 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:45:00 60 902403 720541 819948 938065 788972 862314 938144 786605 861617 906392 785993 847079 844743 829675 884914 656159 888103 906854 712037 895117 906951 3775 1217 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 18 46 20 0 4 0 -3 33 -3 20 20 21 11 19 11 -2 -12 -2 43 144 44 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:46:00 60 902411 720548 819958 938074 788960 862313 938118 786587 861598 906403 786000 847098 844769 829697 884938 656177 888118 906874 712047 895138 906974 3774 1217 4991 101325 21.11 0.0 27 40 0 0 10 10 00000 28 -1 -8 -1 23 31 25 -5 -18 -5 4 -37 4 6 15 6 18 29 19 -18 -66 -18 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:47:00 60 902439 720560 819983 938117 788990 862348 938156 786600 861627 906426 786014 847113 844788 829711 884963 656233 888174 906932 712108 895210 907057 3774 1218 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 11 1 12 7 15 8 25 22 27 9 28 9 7 -23 8 39 116 41 10 -34 10 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:48:00 60 902428 720547 819979 938100 788963 862327 938125 786568 861598 906421 786005 847106 844786 829701 884960 656200 888144 906906 712077 895174 907018 3775 1218 4993 101325 21.11 0.0 27 41 0 0 10 10 00000 28 4 -17 5 15 18 16 8 2 9 7 10 7 13 4 13 -29 -117 -30 -6 -3 -7 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:49:00 60 902469 720570 820006 938114 788974 862339 938165 786587 861633 906478 786054 847162 844821 829730 884993 656257 888212 906971 712107 895201 907052 3774 1219 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 28 10 28 11 1 3 1 19 6 21 1 -12 1 9 17 9 18 82 19 23 27 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:50:00 60 902395 720486 819927 938069 788926 862298 938108 786540 861576 906393 785962 847071 844750 829656 884907 656163 888074 906840 712013 895069 906923 3774 1219 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 25 33 29 12 -1 13 -1 17 -1 27 50 29 7 53 7 21 7 22 29 60 30 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:51:00 60 902414 720481 819934 938090 788929 862321 938133 786533 861591 906427 785975 847095 844761 829654 884924 656158 888050 906829 712055 895107 906966 3775 1217 4992 101325 21.11 0.0 28 39 0 0 10 10 00000 28 21 29 23 17 -12 19 37 30 40 25 33 26 20 -25 21 34 24 35 31 68 32 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:52:00 60 902436 720467 819932 938104 788918 862314 938142 786529 861597 906470 786011 847136 844767 829652 884922 656190 888087 906866 712048 895101 906956 3775 1218 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 32 61 36 27 67 29 15 8 16 2 -4 2 12 38 13 12 43 13 -6 7 -6 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:53:00 60 902351 720360 819853 938038 788828 862251 938085 786466 861533 906374 785898 847027 844714 829574 884862 656120 887980 906761 711985 894999 906871 3774 1219 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 28 40 5 45 41 8 44 20 43 22 44 83 47 41 21 43 24 49 25 48 31 50 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:54:00 60 902410 720419 819913 938066 788852 862279 938118 786491 861572 906469 785989 847125 844759 829618 884914 656186 888080 906855 712032 895084 906954 3774 1219 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 -12 -18 -14 -1 -8 -1 4 -32 4 -13 -40 -14 0 -22 0 -21 -17 -22 -55 -149 -57 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 14:55:00 60 902370 720383 819870 938043 788823 862246 938108 786474 861551 906419 785944 847078 844755 829622 884906 656135 888013 906801 712000 895039 906902 3774 1218 4992 101325 21.11 19.0 27 41 0 0 10 10 00000 28 4 19 5 11 40 12 11 44 12 2 1 3 -13 18 -13 -4 -98 -4 10 73 10 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
